XO.KT06.xml 100.0 -154.0041 57.6517
XO.KT07.xml 100.0 -153.9814 57.5375
XO.KT08.xml 100.0 -153.8149 57.443
XO.KT09.xml 100.0 -153.7945 57.348
XO.KT10.xml 100.0 -153.66 57.295
XO.LA21.xml 100.0 -155.0735 54.3691
XO.LA23.xml 100.0 -155.2376 54.9163
XO.LA25.xml 100.0 -155.9408 54.8901
XO.LA26.xml 100.0 -156.2561 54.5129
XO.LA28.xml 100.0 -156.603 54.8983
XO.LA29.xml 100.0 -157.3705 54.2918
XO.LA30.xml 100.0 -157.4203 54.6727
XO.LA32.xml 100.0 -157.8522 54.4982
XO.LA33.xml 100.0 -158.1143 54.1528
XO.LA34.xml 100.0 -158.5881 54.0449
XO.LA39.xml 100.0 -151.0011 56.8827
XO.LD35.xml 100.0 -158.872 54.2495
XO.LD36.xml 100.0 -155.7525 55.2524
XO.LD37.xml 100.0 -151.1005 55.6764
XO.LD38.xml 100.0 -151.6756 55.1649
XO.LD40.xml 100.0 -152.4102 56.3037
XO.LD41.xml 100.0 -153.4074 54.5219
XO.LD44.xml 100.0 -159.7736 53.8302
XO.LD45.xml 100.0 -159.8829 54.1025
XO.LT01.xml 100.0 -152.5228 56.7756
XO.LT02.xml 100.0 -153.2611 56.6932
XO.LT03.xml 100.0 -154.1665 57.8668
XO.LT04.xml 100.0 -154.4446 56.1118
XO.LT05.xml 100.0 -155.3469 56.823
XO.LT06.xml 100.0 -155.9979 56.2167
XO.LT07.xml 100.0 -156.1199 56.6712
XO.LT08.xml 100.0 -156.5975 55.5883
XO.LT09.xml 100.0 -157.1389 55.1215
XO.LT10.xml 100.0 -157.3251 55.6251
XO.LT11.xml 100.0 -157.3355 56.1202
XO.LT12.xml 100.0 -157.778 55.207
XO.LT13.xml 100.0 -158.3466 54.8439
XO.LT14.xml 100.0 -158.0302 55.6998
XO.LT15.xml 100.0 -158.3598 55.2002
XO.LT16.xml 100.0 -158.6013 55.4916
XO.LT17.xml 100.0 -160.2016 54.5677
XO.LT18.xml 100.0 -160.5814 54.74
XO.LT20.xml 100.0 -161.3746 54.8002
XO.WD46.xml 100.0 -149.703732 55.521393
XO.WD47.xml 100.0 -150.444792 54.951352
XO.WD48.xml 100.0 -151.731343 56.627365
XO.WD49.xml 100.0 -151.89947 54.399083
XO.WD50.xml 100.0 -152.391763 55.449527
XO.WD51.xml 100.0 -152.771768 55.905087
XO.WD52.xml 100.0 -159.346215 54.046622
XO.WD53.xml 100.0 -153.422908 53.779448
XO.WD54.xml 100.0 -149.066665 56.331433
XO.WD55.xml 100.0 -153.662817 55.761625
XO.WD56.xml 100.0 -154.047078 55.322267
XO.WD57.xml 100.0 -154.434305 54.736387
XO.WD58.xml 100.0 -155.035345 53.906227
XO.WD59.xml 100.0 -155.799387 53.383713
XO.WD60.xml 100.0 -156.579823 52.644867
XO.WD61.xml 100.0 -156.579823 54.647613
XO.WD62.xml 100.0 -157.331882 53.361962
XO.WD63.xml 100.0 -158.093575 52.590072
XO.WD64.xml 100.0 -158.691562 52.001077
XO.WD65.xml 100.0 -158.91238 52.899057
XO.WD66.xml 100.0 -159.617565 53.31452
XO.WD67.xml 100.0 -160.035832 52.162563
XO.WD68.xml 100.0 -160.081145 52.917603
XO.WD69.xml 100.0 -160.34289 53.782065
XO.WD70.xml 100.0 -151.234407 56.541073
XO.WP24.xml 100.0 -158.6603 56.9241
